element_id,original_id,tag,carrier,host_or_staff
n32a41b4f9e6c7f33--slur--start--1,n32a41b4f9e6c7f33--slur--start--1,slur,stamp,n32a41b4f9e6c7f33
n32a41b4f9e6c7f33--accent--1,,accent,derive,n32a41b4f9e6c7f33
n8887ca4c31c89113--slur--stop--1,n8887ca4c31c89113--slur--stop--1,slur,stamp,n8887ca4c31c89113
ea41d7a84e9d82895,ea41d7a84e9d82895,pedal,md,1
ecdde975f7f22e8ce,ecdde975f7f22e8ce,pedal,md,1
nef5c4f61251dfdef--slur--start--1,nef5c4f61251dfdef--slur--start--1,slur,stamp,nef5c4f61251dfdef
nef5c4f61251dfdef--accent--1,,accent,derive,nef5c4f61251dfdef
nf7d09d36a6a118ce--tuplet--start--1,nf7d09d36a6a118ce--tuplet--start--1,tuplet,stamp,nf7d09d36a6a118ce
nf9f80530a539ba5e--tuplet--stop--1,nf9f80530a539ba5e--tuplet--stop--1,tuplet,stamp,nf9f80530a539ba5e
nb419019bc29a4429--fermata--upright--1,nb419019bc29a4429--fermata--upright--1,fermata,stamp,nb419019bc29a4429
nb419019bc29a4429--trill-mark--1,,trill-mark,derive,nb419019bc29a4429
nea35b9e5745c1872--tuplet--start--1,nea35b9e5745c1872--tuplet--start--1,tuplet,stamp,nea35b9e5745c1872
n94085757fefc203a--tuplet--stop--1,n94085757fefc203a--tuplet--stop--1,tuplet,stamp,n94085757fefc203a
n69fd6c9e55a6f8ce--tuplet--start--1,n69fd6c9e55a6f8ce--tuplet--start--1,tuplet,stamp,n69fd6c9e55a6f8ce
n21b2f3f43f1b576d--tuplet--stop--1,n21b2f3f43f1b576d--tuplet--stop--1,tuplet,stamp,n21b2f3f43f1b576d
nf8df069ed528c6cb--tuplet--start--1,nf8df069ed528c6cb--tuplet--start--1,tuplet,stamp,nf8df069ed528c6cb
nde7d73d779d14031--tuplet--stop--1,nde7d73d779d14031--tuplet--stop--1,tuplet,stamp,nde7d73d779d14031
n99ca353361046e50--tuplet--start--1,n99ca353361046e50--tuplet--start--1,tuplet,stamp,n99ca353361046e50
n2f1c7301932da9b7--tuplet--stop--1,n2f1c7301932da9b7--tuplet--stop--1,tuplet,stamp,n2f1c7301932da9b7
n2f1c7301932da9b7--slur--stop--1,n2f1c7301932da9b7--slur--stop--1,slur,stamp,n2f1c7301932da9b7
e1e7507e141b01adf,e1e7507e141b01adf,pedal,md,1
e6ae65f2bec13b5ed,e6ae65f2bec13b5ed,pedal,md,1
n26897a81487d82f5--slur--start--1,n26897a81487d82f5--slur--start--1,slur,stamp,n26897a81487d82f5
n26897a81487d82f5--accent--1,,accent,derive,n26897a81487d82f5
n78850142524cc467--slur--stop--1,n78850142524cc467--slur--stop--1,slur,stamp,n78850142524cc467
n749bd62bd8267164--slur--start--1,n749bd62bd8267164--slur--start--1,slur,stamp,n749bd62bd8267164
n749bd62bd8267164--accent--1,,accent,derive,n749bd62bd8267164
n2cd53a566cb8bc9e--slur--stop--1,n2cd53a566cb8bc9e--slur--stop--1,slur,stamp,n2cd53a566cb8bc9e
ed8bbc8ab7c3b198a,ed8bbc8ab7c3b198a,pedal,md,1
edd88875c901cf364,edd88875c901cf364,pedal,md,1
ea1922c538107b3d5,ea1922c538107b3d5,pedal,md,1
ee8e5bac1cb4292df,ee8e5bac1cb4292df,pedal,md,1
n28b2423864d6d8ce--tuplet--start--1,n28b2423864d6d8ce--tuplet--start--1,tuplet,stamp,n28b2423864d6d8ce
n28b2423864d6d8ce--slur--start--1,n28b2423864d6d8ce--slur--start--1,slur,stamp,n28b2423864d6d8ce
na7af7b9afc570acf--tuplet--stop--1,na7af7b9afc570acf--tuplet--stop--1,tuplet,stamp,na7af7b9afc570acf
na7af7b9afc570acf--slur--stop--1,na7af7b9afc570acf--slur--stop--1,slur,stamp,na7af7b9afc570acf
n07d2b2f018324fa6--fermata--upright--1,n07d2b2f018324fa6--fermata--upright--1,fermata,stamp,n07d2b2f018324fa6
n06bad7de7cbf8635--tuplet--start--1,n06bad7de7cbf8635--tuplet--start--1,tuplet,stamp,n06bad7de7cbf8635
n8f7ec9451abc4e21--tuplet--stop--1,n8f7ec9451abc4e21--tuplet--stop--1,tuplet,stamp,n8f7ec9451abc4e21
n8ccaa2bf5bc1d7c4--fermata--upright--1,n8ccaa2bf5bc1d7c4--fermata--upright--1,fermata,stamp,n8ccaa2bf5bc1d7c4
e84b8c46354f1365b,e84b8c46354f1365b,pedal,md,1
ed2ff739840bccda5,ed2ff739840bccda5,words,md,1
e5ee756e792ebc6e8,e5ee756e792ebc6e8,octave-shift,md,1
e5feabd9292c3e0de,e5feabd9292c3e0de,octave-shift,md,1
e856ead21f4437a61,e856ead21f4437a61,pedal,md,1
n0aeb717fb4f6a68e--slur--start--1,n0aeb717fb4f6a68e--slur--start--1,slur,stamp,n0aeb717fb4f6a68e
n0aeb717fb4f6a68e--accent--1,,accent,derive,n0aeb717fb4f6a68e
n0aeb717fb4f6a68e--arpeggiate--1,n0aeb717fb4f6a68e--arpeggiate--1,arpeggiate,stamp,n0aeb717fb4f6a68e
nfb84a4bed083c000--arpeggiate--1,nfb84a4bed083c000--arpeggiate--1,arpeggiate,stamp,nfb84a4bed083c000
nf8e6084d77fc1c9e--slur--stop--1,nf8e6084d77fc1c9e--slur--stop--1,slur,stamp,nf8e6084d77fc1c9e
n46ffbbacf8058108--slur--start--1,n46ffbbacf8058108--slur--start--1,slur,stamp,n46ffbbacf8058108
n7ff158ab531c0fba--slur--stop--1,n7ff158ab531c0fba--slur--stop--1,slur,stamp,n7ff158ab531c0fba
n9083df0295711916--slur--start--1,n9083df0295711916--slur--start--1,slur,stamp,n9083df0295711916
n7ce993292401a6c5--slur--stop--1,n7ce993292401a6c5--slur--stop--1,slur,stamp,n7ce993292401a6c5
nd99092b7f0517e99--slur--start--1,nd99092b7f0517e99--slur--start--1,slur,stamp,nd99092b7f0517e99
nb1dbe073463f9c2a--slur--stop--1,nb1dbe073463f9c2a--slur--stop--1,slur,stamp,nb1dbe073463f9c2a
nb8c93a054283f67f--slur--start--1,nb8c93a054283f67f--slur--start--1,slur,stamp,nb8c93a054283f67f
n9eb7ae9e310db8c9--slur--stop--1,n9eb7ae9e310db8c9--slur--stop--1,slur,stamp,n9eb7ae9e310db8c9
nfdca95e5da96dbd6--slur--start--1,nfdca95e5da96dbd6--slur--start--1,slur,stamp,nfdca95e5da96dbd6
n8d75c0b38592d131--slur--stop--1,n8d75c0b38592d131--slur--stop--1,slur,stamp,n8d75c0b38592d131
nbb538c2e82ca51a8--tie--1,,tie,derive,nbb538c2e82ca51a8
nbb538c2e82ca51a8--tied--start--1,nbb538c2e82ca51a8--tied--start--1,tied,stamp,nbb538c2e82ca51a8
nbb538c2e82ca51a8--tuplet--start--1,nbb538c2e82ca51a8--tuplet--start--1,tuplet,stamp,nbb538c2e82ca51a8
n73cab06c8b4e32da--tie--1,,tie,derive,n73cab06c8b4e32da
n73cab06c8b4e32da--tied--start--1,n73cab06c8b4e32da--tied--start--1,tied,stamp,n73cab06c8b4e32da
n60a481e93aee2f5b--tuplet--stop--1,n60a481e93aee2f5b--tuplet--stop--1,tuplet,stamp,n60a481e93aee2f5b
nd1849e3fe5565ba4--tie--1,,tie,derive,nd1849e3fe5565ba4
nd1849e3fe5565ba4--tied--stop--1,nd1849e3fe5565ba4--tied--stop--1,tied,stamp,nd1849e3fe5565ba4
n105417332410faf1--tie--1,,tie,derive,n105417332410faf1
n105417332410faf1--tied--stop--1,n105417332410faf1--tied--stop--1,tied,stamp,n105417332410faf1
nf7402060b77e6544--tie--1,,tie,derive,nf7402060b77e6544
nf7402060b77e6544--tied--start--1,nf7402060b77e6544--tied--start--1,tied,stamp,nf7402060b77e6544
nf7402060b77e6544--tuplet--start--1,nf7402060b77e6544--tuplet--start--1,tuplet,stamp,nf7402060b77e6544
nf9f466bfd4004ff6--tie--1,,tie,derive,nf9f466bfd4004ff6
nf9f466bfd4004ff6--tied--start--1,nf9f466bfd4004ff6--tied--start--1,tied,stamp,nf9f466bfd4004ff6
ne896bdc2a06a75c8--tuplet--stop--1,ne896bdc2a06a75c8--tuplet--stop--1,tuplet,stamp,ne896bdc2a06a75c8
nea89e59ebfc2007d--tie--1,,tie,derive,nea89e59ebfc2007d
nea89e59ebfc2007d--tied--stop--1,nea89e59ebfc2007d--tied--stop--1,tied,stamp,nea89e59ebfc2007d
nb551cb12b2e25a6e--tie--1,,tie,derive,nb551cb12b2e25a6e
nb551cb12b2e25a6e--tied--stop--1,nb551cb12b2e25a6e--tied--stop--1,tied,stamp,nb551cb12b2e25a6e
nb8a324ef7056dc6b--tie--1,,tie,derive,nb8a324ef7056dc6b
nb8a324ef7056dc6b--tied--start--1,nb8a324ef7056dc6b--tied--start--1,tied,stamp,nb8a324ef7056dc6b
nb8a324ef7056dc6b--accent--1,,accent,derive,nb8a324ef7056dc6b
nc4d7a8d6a7cd4b95--tie--1,,tie,derive,nc4d7a8d6a7cd4b95
nc4d7a8d6a7cd4b95--tied--start--1,nc4d7a8d6a7cd4b95--tied--start--1,tied,stamp,nc4d7a8d6a7cd4b95
n5d7374977ea1fc2f--tie--1,,tie,derive,n5d7374977ea1fc2f
n5d7374977ea1fc2f--tied--stop--1,n5d7374977ea1fc2f--tied--stop--1,tied,stamp,n5d7374977ea1fc2f
n476d4173b5436714--tie--1,,tie,derive,n476d4173b5436714
n476d4173b5436714--tied--stop--1,n476d4173b5436714--tied--stop--1,tied,stamp,n476d4173b5436714
n20b6275bc8054d8b--tie--1,,tie,derive,n20b6275bc8054d8b
n20b6275bc8054d8b--tied--start--1,n20b6275bc8054d8b--tied--start--1,tied,stamp,n20b6275bc8054d8b
n05e8ec36bfd8b589--tie--1,,tie,derive,n05e8ec36bfd8b589
n05e8ec36bfd8b589--tied--start--1,n05e8ec36bfd8b589--tied--start--1,tied,stamp,n05e8ec36bfd8b589
n72671ad53ddbc028--tie--1,,tie,derive,n72671ad53ddbc028
n72671ad53ddbc028--tied--stop--1,n72671ad53ddbc028--tied--stop--1,tied,stamp,n72671ad53ddbc028
n72671ad53ddbc028--tuplet--start--1,n72671ad53ddbc028--tuplet--start--1,tuplet,stamp,n72671ad53ddbc028
n72671ad53ddbc028--slur--start--1,n72671ad53ddbc028--slur--start--1,slur,stamp,n72671ad53ddbc028
n72671ad53ddbc028--staccato--1,,staccato,derive,n72671ad53ddbc028
n87e52bb7f8d43d03--tie--1,,tie,derive,n87e52bb7f8d43d03
n87e52bb7f8d43d03--tied--stop--1,n87e52bb7f8d43d03--tied--stop--1,tied,stamp,n87e52bb7f8d43d03
n91e0a96f56372aa2--staccato--1,,staccato,derive,n91e0a96f56372aa2
nfbff995f95a4ba4f--staccato--1,,staccato,derive,nfbff995f95a4ba4f
n779b28b382d8aab8--staccato--1,,staccato,derive,n779b28b382d8aab8
n4812a215f7d29bc6--staccato--1,,staccato,derive,n4812a215f7d29bc6
n589704ccb7af82d7--tuplet--stop--1,n589704ccb7af82d7--tuplet--stop--1,tuplet,stamp,n589704ccb7af82d7
n589704ccb7af82d7--slur--stop--1,n589704ccb7af82d7--slur--stop--1,slur,stamp,n589704ccb7af82d7
n589704ccb7af82d7--staccato--1,,staccato,derive,n589704ccb7af82d7
n8f3452fab58ef8e2--slur--start--1,n8f3452fab58ef8e2--slur--start--1,slur,stamp,n8f3452fab58ef8e2
n116397acc959e1bc--slur--stop--1,n116397acc959e1bc--slur--stop--1,slur,stamp,n116397acc959e1bc
n58b1ccc0de064e06--slur--start--1,n58b1ccc0de064e06--slur--start--1,slur,stamp,n58b1ccc0de064e06
n48c72cb2061f2eac--slur--stop--1,n48c72cb2061f2eac--slur--stop--1,slur,stamp,n48c72cb2061f2eac
n59a9077e958aac9e--slur--start--1,n59a9077e958aac9e--slur--start--1,slur,stamp,n59a9077e958aac9e
n9df1f28b48532f46--slur--stop--1,n9df1f28b48532f46--slur--stop--1,slur,stamp,n9df1f28b48532f46
n42e7066053520f34--slur--stop--1,n42e7066053520f34--slur--stop--1,slur,stamp,n42e7066053520f34
na4df33103954b594--tie--1,,tie,derive,na4df33103954b594
na4df33103954b594--tied--start--1,na4df33103954b594--tied--start--1,tied,stamp,na4df33103954b594
na4df33103954b594--tuplet--start--1,na4df33103954b594--tuplet--start--1,tuplet,stamp,na4df33103954b594
n62e6488ee72529c8--tie--1,,tie,derive,n62e6488ee72529c8
n62e6488ee72529c8--tied--start--1,n62e6488ee72529c8--tied--start--1,tied,stamp,n62e6488ee72529c8
n4a2bb37649c576ba--tuplet--stop--1,n4a2bb37649c576ba--tuplet--stop--1,tuplet,stamp,n4a2bb37649c576ba
n4d07c97c5e7f0111--tie--1,,tie,derive,n4d07c97c5e7f0111
n4d07c97c5e7f0111--tied--stop--1,n4d07c97c5e7f0111--tied--stop--1,tied,stamp,n4d07c97c5e7f0111
n35ce2b69fb88bc43--tie--1,,tie,derive,n35ce2b69fb88bc43
n35ce2b69fb88bc43--tied--stop--1,n35ce2b69fb88bc43--tied--stop--1,tied,stamp,n35ce2b69fb88bc43
n9a34f88322613dbc--tie--1,,tie,derive,n9a34f88322613dbc
n9a34f88322613dbc--tied--start--1,n9a34f88322613dbc--tied--start--1,tied,stamp,n9a34f88322613dbc
n9a34f88322613dbc--tuplet--start--1,n9a34f88322613dbc--tuplet--start--1,tuplet,stamp,n9a34f88322613dbc
n792246d9d0f8c7eb--tie--1,,tie,derive,n792246d9d0f8c7eb
n792246d9d0f8c7eb--tied--start--1,n792246d9d0f8c7eb--tied--start--1,tied,stamp,n792246d9d0f8c7eb
n2cf8868784472dcf--tuplet--stop--1,n2cf8868784472dcf--tuplet--stop--1,tuplet,stamp,n2cf8868784472dcf
n5013678ec5766e96--tie--1,,tie,derive,n5013678ec5766e96
n5013678ec5766e96--tied--stop--1,n5013678ec5766e96--tied--stop--1,tied,stamp,n5013678ec5766e96
n9aa417b36bafa07b--tie--1,,tie,derive,n9aa417b36bafa07b
n9aa417b36bafa07b--tied--stop--1,n9aa417b36bafa07b--tied--stop--1,tied,stamp,n9aa417b36bafa07b
n438e563dad487131--slur--start--1,n438e563dad487131--slur--start--1,slur,stamp,n438e563dad487131
e84cbb29496096513,e84cbb29496096513,wedge,md,2
ef41ac6b7905c8110,ef41ac6b7905c8110,wedge,md,2
n087d2ba321fa962b--staccato--1,,staccato,derive,n087d2ba321fa962b
ndfa24ac2ce0ac236--slur--start--1,ndfa24ac2ce0ac236--slur--start--1,slur,stamp,ndfa24ac2ce0ac236
ndfa24ac2ce0ac236--strong-accent--1,,strong-accent,derive,ndfa24ac2ce0ac236
na829052a15e9624d--slur--stop--1,na829052a15e9624d--slur--stop--1,slur,stamp,na829052a15e9624d
na829052a15e9624d--slur--start--2,na829052a15e9624d--slur--start--2,slur,stamp,na829052a15e9624d
n90be817fef707015--accent--1,,accent,derive,n90be817fef707015
nc4859329ea9835fb--slur--stop--1,nc4859329ea9835fb--slur--stop--1,slur,stamp,nc4859329ea9835fb
na8b95bdf810b8954--slur--start--1,na8b95bdf810b8954--slur--start--1,slur,stamp,na8b95bdf810b8954
neacfaf28db19c2e5--slur--stop--1,neacfaf28db19c2e5--slur--stop--1,slur,stamp,neacfaf28db19c2e5
n1a839130a4e97306--slur--start--1,n1a839130a4e97306--slur--start--1,slur,stamp,n1a839130a4e97306
n3c760140f4d1d6dd--slur--stop--1,n3c760140f4d1d6dd--slur--stop--1,slur,stamp,n3c760140f4d1d6dd
n5e3b5a9e032b5cbf--slur--start--1,n5e3b5a9e032b5cbf--slur--start--1,slur,stamp,n5e3b5a9e032b5cbf
n6b1c97d959e1ca17--slur--stop--1,n6b1c97d959e1ca17--slur--stop--1,slur,stamp,n6b1c97d959e1ca17
n4d0b8ad245f4d593--slur--start--1,n4d0b8ad245f4d593--slur--start--1,slur,stamp,n4d0b8ad245f4d593
n737476cb9893c64e--slur--stop--1,n737476cb9893c64e--slur--stop--1,slur,stamp,n737476cb9893c64e
n7607bbede023d8bf--tie--1,,tie,derive,n7607bbede023d8bf
n7607bbede023d8bf--tied--start--1,n7607bbede023d8bf--tied--start--1,tied,stamp,n7607bbede023d8bf
n7607bbede023d8bf--tuplet--start--1,n7607bbede023d8bf--tuplet--start--1,tuplet,stamp,n7607bbede023d8bf
n6685d5e9f5bde8a8--tie--1,,tie,derive,n6685d5e9f5bde8a8
n6685d5e9f5bde8a8--tied--start--1,n6685d5e9f5bde8a8--tied--start--1,tied,stamp,n6685d5e9f5bde8a8
nabc75fd6d74cc72a--tuplet--stop--1,nabc75fd6d74cc72a--tuplet--stop--1,tuplet,stamp,nabc75fd6d74cc72a
n72adfabeafa9bc47--tie--1,,tie,derive,n72adfabeafa9bc47
n72adfabeafa9bc47--tied--stop--1,n72adfabeafa9bc47--tied--stop--1,tied,stamp,n72adfabeafa9bc47
ne3ebc70a708d3361--tie--1,,tie,derive,ne3ebc70a708d3361
ne3ebc70a708d3361--tied--stop--1,ne3ebc70a708d3361--tied--stop--1,tied,stamp,ne3ebc70a708d3361
n6ecc65bcff222836--tie--1,,tie,derive,n6ecc65bcff222836
n6ecc65bcff222836--tied--start--1,n6ecc65bcff222836--tied--start--1,tied,stamp,n6ecc65bcff222836
n6ecc65bcff222836--tuplet--start--1,n6ecc65bcff222836--tuplet--start--1,tuplet,stamp,n6ecc65bcff222836
nf85010eb701b90e1--tie--1,,tie,derive,nf85010eb701b90e1
nf85010eb701b90e1--tied--start--1,nf85010eb701b90e1--tied--start--1,tied,stamp,nf85010eb701b90e1
n9a8a030fc2f98d67--tuplet--stop--1,n9a8a030fc2f98d67--tuplet--stop--1,tuplet,stamp,n9a8a030fc2f98d67
n9b7bcedd732a05fc--tie--1,,tie,derive,n9b7bcedd732a05fc
n9b7bcedd732a05fc--tied--stop--1,n9b7bcedd732a05fc--tied--stop--1,tied,stamp,n9b7bcedd732a05fc
n2fcdcd14415dd74d--tie--1,,tie,derive,n2fcdcd14415dd74d
n2fcdcd14415dd74d--tied--stop--1,n2fcdcd14415dd74d--tied--stop--1,tied,stamp,n2fcdcd14415dd74d
n7999e068d799a43c--slur--start--1,n7999e068d799a43c--slur--start--1,slur,stamp,n7999e068d799a43c
n6013ce0b6a9a6ef7--slur--stop--1,n6013ce0b6a9a6ef7--slur--stop--1,slur,stamp,n6013ce0b6a9a6ef7
n817dbd0cfe1c1d4d--slur--start--1,n817dbd0cfe1c1d4d--slur--start--1,slur,stamp,n817dbd0cfe1c1d4d
n32085211d4b9a4c4--staccato--1,,staccato,derive,n32085211d4b9a4c4
na9905b8f8748b5d7--staccato--1,,staccato,derive,na9905b8f8748b5d7
n94f967e1ef005e11--slur--stop--1,n94f967e1ef005e11--slur--stop--1,slur,stamp,n94f967e1ef005e11
n94f967e1ef005e11--staccato--1,,staccato,derive,n94f967e1ef005e11
n8b38e04304029c5d--slur--start--1,n8b38e04304029c5d--slur--start--1,slur,stamp,n8b38e04304029c5d
nc5a7e63a37eb4f41--slur--stop--1,nc5a7e63a37eb4f41--slur--stop--1,slur,stamp,nc5a7e63a37eb4f41
n1b46a00ecf6636bb--slur--start--1,n1b46a00ecf6636bb--slur--start--1,slur,stamp,n1b46a00ecf6636bb
nabd63737025dd169--slur--stop--1,nabd63737025dd169--slur--stop--1,slur,stamp,nabd63737025dd169
n89add80e8b880639--slur--start--1,n89add80e8b880639--slur--start--1,slur,stamp,n89add80e8b880639
nc73ff2f2e3349a56--slur--stop--1,nc73ff2f2e3349a56--slur--stop--1,slur,stamp,nc73ff2f2e3349a56
n13ddd44aa1d1d07a--slur--start--1,n13ddd44aa1d1d07a--slur--start--1,slur,stamp,n13ddd44aa1d1d07a
nc956743fb5506cf0--slur--stop--1,nc956743fb5506cf0--slur--stop--1,slur,stamp,nc956743fb5506cf0
n36e50f0e225e2d7e--tie--1,,tie,derive,n36e50f0e225e2d7e
n36e50f0e225e2d7e--tied--start--1,n36e50f0e225e2d7e--tied--start--1,tied,stamp,n36e50f0e225e2d7e
n36e50f0e225e2d7e--tuplet--start--1,n36e50f0e225e2d7e--tuplet--start--1,tuplet,stamp,n36e50f0e225e2d7e
n4ba06a8383a41209--tie--1,,tie,derive,n4ba06a8383a41209
n4ba06a8383a41209--tied--start--1,n4ba06a8383a41209--tied--start--1,tied,stamp,n4ba06a8383a41209
n045529bebafa5c4b--tuplet--stop--1,n045529bebafa5c4b--tuplet--stop--1,tuplet,stamp,n045529bebafa5c4b
n427eb4b1a4da0e09--tie--1,,tie,derive,n427eb4b1a4da0e09
n427eb4b1a4da0e09--tied--stop--1,n427eb4b1a4da0e09--tied--stop--1,tied,stamp,n427eb4b1a4da0e09
na35c94bd370fb453--tie--1,,tie,derive,na35c94bd370fb453
na35c94bd370fb453--tied--stop--1,na35c94bd370fb453--tied--stop--1,tied,stamp,na35c94bd370fb453
ncc8d51b20226c307--tie--1,,tie,derive,ncc8d51b20226c307
ncc8d51b20226c307--tied--start--1,ncc8d51b20226c307--tied--start--1,tied,stamp,ncc8d51b20226c307
ncc8d51b20226c307--tuplet--start--1,ncc8d51b20226c307--tuplet--start--1,tuplet,stamp,ncc8d51b20226c307
n7b9bfaeb573228d0--tie--1,,tie,derive,n7b9bfaeb573228d0
n7b9bfaeb573228d0--tied--start--1,n7b9bfaeb573228d0--tied--start--1,tied,stamp,n7b9bfaeb573228d0
nebdb9512b5bdcb3e--tuplet--stop--1,nebdb9512b5bdcb3e--tuplet--stop--1,tuplet,stamp,nebdb9512b5bdcb3e
n4004f159da67c517--tie--1,,tie,derive,n4004f159da67c517
n4004f159da67c517--tied--stop--1,n4004f159da67c517--tied--stop--1,tied,stamp,n4004f159da67c517
n591e7f56a3175e11--tie--1,,tie,derive,n591e7f56a3175e11
n591e7f56a3175e11--tied--stop--1,n591e7f56a3175e11--tied--stop--1,tied,stamp,n591e7f56a3175e11
nd3df18e6e1582b6d--tie--1,,tie,derive,nd3df18e6e1582b6d
nd3df18e6e1582b6d--tied--start--1,nd3df18e6e1582b6d--tied--start--1,tied,stamp,nd3df18e6e1582b6d
n48fd1bf1e4096cda--tie--1,,tie,derive,n48fd1bf1e4096cda
n48fd1bf1e4096cda--tied--start--1,n48fd1bf1e4096cda--tied--start--1,tied,stamp,n48fd1bf1e4096cda
n4ff6b3a4cd53625f--tie--1,,tie,derive,n4ff6b3a4cd53625f
n4ff6b3a4cd53625f--tied--stop--1,n4ff6b3a4cd53625f--tied--stop--1,tied,stamp,n4ff6b3a4cd53625f
n43f4671166961d3a--tie--1,,tie,derive,n43f4671166961d3a
n43f4671166961d3a--tied--stop--1,n43f4671166961d3a--tied--stop--1,tied,stamp,n43f4671166961d3a
n1ffec65f611eb96d--staccato--1,,staccato,derive,n1ffec65f611eb96d
n84adc8d9f752139b--staccato--1,,staccato,derive,n84adc8d9f752139b
n937af454e54eea2e--staccato--1,,staccato,derive,n937af454e54eea2e
n5583052841bdc72e--staccato--1,,staccato,derive,n5583052841bdc72e
n39f5daf44bf66064--staccato--1,,staccato,derive,n39f5daf44bf66064
n3f7cdb399aa4c6db--staccato--1,,staccato,derive,n3f7cdb399aa4c6db
ne155852b5ce011ac--staccato--1,,staccato,derive,ne155852b5ce011ac
n0373b69c5eeeda9d--tie--1,,tie,derive,n0373b69c5eeeda9d
n0373b69c5eeeda9d--tied--start--1,n0373b69c5eeeda9d--tied--start--1,tied,stamp,n0373b69c5eeeda9d
n272b64e5bdae1341--tie--1,,tie,derive,n272b64e5bdae1341
n272b64e5bdae1341--tied--start--1,n272b64e5bdae1341--tied--start--1,tied,stamp,n272b64e5bdae1341
n9e90e919e6ffa6ba--tie--1,,tie,derive,n9e90e919e6ffa6ba
n9e90e919e6ffa6ba--tied--stop--1,n9e90e919e6ffa6ba--tied--stop--1,tied,stamp,n9e90e919e6ffa6ba
nf650c171ba57ea1b--tie--1,,tie,derive,nf650c171ba57ea1b
nf650c171ba57ea1b--tied--stop--1,nf650c171ba57ea1b--tied--stop--1,tied,stamp,nf650c171ba57ea1b
ncea9afadb6c932e5--staccato--1,,staccato,derive,ncea9afadb6c932e5
nb4931ec784e8287d--staccato--1,,staccato,derive,nb4931ec784e8287d
n7be015456b11d4d2--staccato--1,,staccato,derive,n7be015456b11d4d2
nbc73d1b852a04832--staccato--1,,staccato,derive,nbc73d1b852a04832
ndca75807aae2d985--staccato--1,,staccato,derive,ndca75807aae2d985
na28e4a485f31eb84--staccato--1,,staccato,derive,na28e4a485f31eb84
ncc379f95c6da4a02--staccato--1,,staccato,derive,ncc379f95c6da4a02
nc5b21a550aee4853--slur--start--1,nc5b21a550aee4853--slur--start--1,slur,stamp,nc5b21a550aee4853
nc5b21a550aee4853--staccato--1,,staccato,derive,nc5b21a550aee4853
nc031fcce72fbc756--staccato--1,,staccato,derive,nc031fcce72fbc756
n5affb303cb28228f--slur--stop--1,n5affb303cb28228f--slur--stop--1,slur,stamp,n5affb303cb28228f
n5affb303cb28228f--staccato--1,,staccato,derive,n5affb303cb28228f
n34f783aaed0784bc--slur--start--1,n34f783aaed0784bc--slur--start--1,slur,stamp,n34f783aaed0784bc
n34f783aaed0784bc--staccato--1,,staccato,derive,n34f783aaed0784bc
n47e8dc352dc78872--staccato--1,,staccato,derive,n47e8dc352dc78872
n2f8960aa91bcc095--slur--stop--1,n2f8960aa91bcc095--slur--stop--1,slur,stamp,n2f8960aa91bcc095
n2f8960aa91bcc095--staccato--1,,staccato,derive,n2f8960aa91bcc095
eaff2a14bd7d28a82,eaff2a14bd7d28a82,words,md,1
e0745e0fa1289aa25,e0745e0fa1289aa25,words,md,1
e111c5848707874e8,e111c5848707874e8,octave-shift,md,1
eff4ada28ef5502a8,eff4ada28ef5502a8,octave-shift,md,1
e9193aeb2c7d305cb,e9193aeb2c7d305cb,dynamics,md,2
nf134bddffbe22440--tie--1,,tie,derive,nf134bddffbe22440
nf134bddffbe22440--tied--start--1,nf134bddffbe22440--tied--start--1,tied,stamp,nf134bddffbe22440
n14b054283bc86005--tie--1,,tie,derive,n14b054283bc86005
n14b054283bc86005--tied--start--1,n14b054283bc86005--tied--start--1,tied,stamp,n14b054283bc86005
n6550e13e0beaec85--tie--1,,tie,derive,n6550e13e0beaec85
n6550e13e0beaec85--tied--stop--1,n6550e13e0beaec85--tied--stop--1,tied,stamp,n6550e13e0beaec85
nb30154f705d35fe2--tie--1,,tie,derive,nb30154f705d35fe2
nb30154f705d35fe2--tied--stop--1,nb30154f705d35fe2--tied--stop--1,tied,stamp,nb30154f705d35fe2
n147f3e79895b95a1--staccato--1,,staccato,derive,n147f3e79895b95a1
nf6160e93d9b43afb--staccato--1,,staccato,derive,nf6160e93d9b43afb
nbc452272d87df939--staccato--1,,staccato,derive,nbc452272d87df939
n7ca60c6b3c7ecf1a--staccato--1,,staccato,derive,n7ca60c6b3c7ecf1a
n6c9846cc26dc6617--staccato--1,,staccato,derive,n6c9846cc26dc6617
n0e457f1d9824e9ca--staccato--1,,staccato,derive,n0e457f1d9824e9ca
n5c4d7dc51ee49988--staccato--1,,staccato,derive,n5c4d7dc51ee49988
n31759310f7a73057--tie--1,,tie,derive,n31759310f7a73057
n31759310f7a73057--tied--start--1,n31759310f7a73057--tied--start--1,tied,stamp,n31759310f7a73057
ne1334ef9e78297cd--tie--1,,tie,derive,ne1334ef9e78297cd
ne1334ef9e78297cd--tied--start--1,ne1334ef9e78297cd--tied--start--1,tied,stamp,ne1334ef9e78297cd
nc32cdaf06e448896--tie--1,,tie,derive,nc32cdaf06e448896
nc32cdaf06e448896--tied--stop--1,nc32cdaf06e448896--tied--stop--1,tied,stamp,nc32cdaf06e448896
n2d04a5d780f7f701--tie--1,,tie,derive,n2d04a5d780f7f701
n2d04a5d780f7f701--tied--stop--1,n2d04a5d780f7f701--tied--stop--1,tied,stamp,n2d04a5d780f7f701
