element_id,original_id,tag,carrier,host_or_staff
n42662c31d583215e--slur--stop--1,n42662c31d583215e--slur--stop--1,slur,stamp,n42662c31d583215e
nebf8d621450adfd1--slur--start--1,nebf8d621450adfd1--slur--start--1,slur,stamp,nebf8d621450adfd1
nebf8d621450adfd1--staccato--1,,staccato,derive,nebf8d621450adfd1
n1adac7827dbc0793--staccato--1,,staccato,derive,n1adac7827dbc0793
ne21818bd108b89be--staccato--1,,staccato,derive,ne21818bd108b89be
nb663875da522ee33--slur--stop--1,nb663875da522ee33--slur--stop--1,slur,stamp,nb663875da522ee33
nb663875da522ee33--staccato--1,,staccato,derive,nb663875da522ee33
n5618c33d427c6ff7--slur--start--1,n5618c33d427c6ff7--slur--start--1,slur,stamp,n5618c33d427c6ff7
nc0d0c2c7b287c972--slur--stop--1,nc0d0c2c7b287c972--slur--stop--1,slur,stamp,nc0d0c2c7b287c972
ncc67498c25de6df6--slur--start--1,ncc67498c25de6df6--slur--start--1,slur,stamp,ncc67498c25de6df6
n946371c809ac4200--slur--stop--1,n946371c809ac4200--slur--stop--1,slur,stamp,n946371c809ac4200
e7c90ac6f6c90a503,e7c90ac6f6c90a503,pedal,md,1
e8e5ecb786ed5906f,e8e5ecb786ed5906f,pedal,md,1
e8a32b9f97d30fbc8,e8a32b9f97d30fbc8,pedal,md,1
eee32b9feb538abf0,eee32b9feb538abf0,pedal,md,1
n60e639eb4535229f--slur--start--1,n60e639eb4535229f--slur--start--1,slur,stamp,n60e639eb4535229f
n60e639eb4535229f--slur--start--2,n60e639eb4535229f--slur--start--2,slur,stamp,n60e639eb4535229f
nda8fb14ec48cecb9--slur--stop--1,nda8fb14ec48cecb9--slur--stop--1,slur,stamp,nda8fb14ec48cecb9
n40981acece005dd7--slur--start--1,n40981acece005dd7--slur--start--1,slur,stamp,n40981acece005dd7
nd586289062445713--slur--start--1,nd586289062445713--slur--start--1,slur,stamp,nd586289062445713
n7a854cf4475fce07--slur--stop--1,n7a854cf4475fce07--slur--stop--1,slur,stamp,n7a854cf4475fce07
e9768d360a802cd98,e9768d360a802cd98,dynamics,md,1
ee6bb24f2e15b9d1b,ee6bb24f2e15b9d1b,pedal,md,1
e0f7189de9731af8a,e0f7189de9731af8a,pedal,md,2
n76b7cc881ef3e562--slur--stop--1,n76b7cc881ef3e562--slur--stop--1,slur,stamp,n76b7cc881ef3e562
n76b7cc881ef3e562--slur--stop--2,n76b7cc881ef3e562--slur--stop--2,slur,stamp,n76b7cc881ef3e562
n5fb4622f12f72e3a--slur--start--1,n5fb4622f12f72e3a--slur--start--1,slur,stamp,n5fb4622f12f72e3a
n306b0a66a6ee0b39--slur--start--1,n306b0a66a6ee0b39--slur--start--1,slur,stamp,n306b0a66a6ee0b39
n6f22c367565fc0d8--slur--stop--1,n6f22c367565fc0d8--slur--stop--1,slur,stamp,n6f22c367565fc0d8
e4e39e107baccb75d,e4e39e107baccb75d,pedal,md,1
e1dc2e638922b4bea,e1dc2e638922b4bea,pedal,md,1
n5d6e1e4018970890--slur--start--1,n5d6e1e4018970890--slur--start--1,slur,stamp,n5d6e1e4018970890
na185665afd4347d0--slur--stop--1,na185665afd4347d0--slur--stop--1,slur,stamp,na185665afd4347d0
n8089fef225abfe10--slur--start--1,n8089fef225abfe10--slur--start--1,slur,stamp,n8089fef225abfe10
nb54634ce6ca92ebd--slur--start--1,nb54634ce6ca92ebd--slur--start--1,slur,stamp,nb54634ce6ca92ebd
n4eda24a9b104f4ec--slur--stop--1,n4eda24a9b104f4ec--slur--stop--1,slur,stamp,n4eda24a9b104f4ec
e741c0bccbdb80f4b,e741c0bccbdb80f4b,pedal,md,1
ec9a3b6d9bb373ca6,ec9a3b6d9bb373ca6,pedal,md,1
n841cf11b47dd6068--slur--stop--1,n841cf11b47dd6068--slur--stop--1,slur,stamp,n841cf11b47dd6068
n841cf11b47dd6068--slur--stop--2,n841cf11b47dd6068--slur--stop--2,slur,stamp,n841cf11b47dd6068
nf2ee1818afa64bf1--tie--1,,tie,derive,nf2ee1818afa64bf1
nf2ee1818afa64bf1--tied--start--1,nf2ee1818afa64bf1--tied--start--1,tied,stamp,nf2ee1818afa64bf1
ne0b83724fe576ad8--tie--1,,tie,derive,ne0b83724fe576ad8
ne0b83724fe576ad8--tied--start--1,ne0b83724fe576ad8--tied--start--1,tied,stamp,ne0b83724fe576ad8
nb4d928d86f32c0e8--tie--1,,tie,derive,nb4d928d86f32c0e8
nb4d928d86f32c0e8--tied--stop--1,nb4d928d86f32c0e8--tied--stop--1,tied,stamp,nb4d928d86f32c0e8
nd784c02a81eef5a9--tie--1,,tie,derive,nd784c02a81eef5a9
nd784c02a81eef5a9--tied--stop--1,nd784c02a81eef5a9--tied--stop--1,tied,stamp,nd784c02a81eef5a9
n3bc1c9c22d8449c2--slur--start--1,n3bc1c9c22d8449c2--slur--start--1,slur,stamp,n3bc1c9c22d8449c2
n846f16f01190ccec--slur--stop--1,n846f16f01190ccec--slur--stop--1,slur,stamp,n846f16f01190ccec
e7c0a26eaaa3a498d,e7c0a26eaaa3a498d,pedal,md,1
e3bed2e8ad047deac,e3bed2e8ad047deac,octave-shift,md,1
e3c933e81394c2189,e3c933e81394c2189,pedal,md,1
n0fb6952f9b35857f--staccato--1,,staccato,derive,n0fb6952f9b35857f
n79a35ceb92116a4f--tie--1,,tie,derive,n79a35ceb92116a4f
n79a35ceb92116a4f--tied--start--1,n79a35ceb92116a4f--tied--start--1,tied,stamp,n79a35ceb92116a4f
n79a35ceb92116a4f--accent--1,,accent,derive,n79a35ceb92116a4f
n2fa533e0a9770116--tie--1,,tie,derive,n2fa533e0a9770116
n2fa533e0a9770116--tied--start--1,n2fa533e0a9770116--tied--start--1,tied,stamp,n2fa533e0a9770116
nd0f48ebe18b41476--slur--start--1,nd0f48ebe18b41476--slur--start--1,slur,stamp,nd0f48ebe18b41476
n11138e45d5b042df--slur--stop--1,n11138e45d5b042df--slur--stop--1,slur,stamp,n11138e45d5b042df
e4ab7dcafb2a04613,e4ab7dcafb2a04613,pedal,md,1
e66fb6a4cd6557547,e66fb6a4cd6557547,octave-shift,md,1
e3daceccb791a748a,e3daceccb791a748a,words,md,1
e4f7685d5518fa824,e4f7685d5518fa824,pedal,md,2
n2e723ac2c3483f98--tie--1,,tie,derive,n2e723ac2c3483f98
n2e723ac2c3483f98--tied--stop--1,n2e723ac2c3483f98--tied--stop--1,tied,stamp,n2e723ac2c3483f98
nbc4c6add8a9af957--tie--1,,tie,derive,nbc4c6add8a9af957
nbc4c6add8a9af957--tied--stop--1,nbc4c6add8a9af957--tied--stop--1,tied,stamp,nbc4c6add8a9af957
nb46e9be4f57cc74a--slur--start--1,nb46e9be4f57cc74a--slur--start--1,slur,stamp,nb46e9be4f57cc74a
nb46e9be4f57cc74a--inverted-mordent--1,,inverted-mordent,derive,nb46e9be4f57cc74a
ndc9b43ee00a928e7--tuplet--start--1,ndc9b43ee00a928e7--tuplet--start--1,tuplet,stamp,ndc9b43ee00a928e7
n6485460d3564f38e--tuplet--stop--1,n6485460d3564f38e--tuplet--stop--1,tuplet,stamp,n6485460d3564f38e
ec467bddb93029d96,ec467bddb93029d96,wedge,md,1
e62bbf2791b41bc33,e62bbf2791b41bc33,pedal,md,1
e65ae21df107593b4,e65ae21df107593b4,wedge,md,1
e3c128ba27be8c22a,e3c128ba27be8c22a,pedal,md,2
n4c8867ce687f6a80--slur--stop--1,n4c8867ce687f6a80--slur--stop--1,slur,stamp,n4c8867ce687f6a80
n4c8867ce687f6a80--staccato--1,,staccato,derive,n4c8867ce687f6a80
n963479951f28b81c--accent--1,,accent,derive,n963479951f28b81c
ndaff9d66696c02ac--strong-accent--1,,strong-accent,derive,ndaff9d66696c02ac
e1903a2c3b0b7a639,e1903a2c3b0b7a639,pedal,md,1
ecbe566f90f4e6682,ecbe566f90f4e6682,words,md,1
e1531ebde740ccdcc,e1531ebde740ccdcc,pedal,md,1
n98d02bc34146e55a--slur--start--1,n98d02bc34146e55a--slur--start--1,slur,stamp,n98d02bc34146e55a
n98d02bc34146e55a--strong-accent--1,,strong-accent,derive,n98d02bc34146e55a
e3b1d8672854aa39d,e3b1d8672854aa39d,wedge,md,1
e28527bc98a4bed37,e28527bc98a4bed37,wedge,md,1
e8e44abbb1473cfa7,e8e44abbb1473cfa7,pedal,md,2
e83aa387c69a4f3ed,e83aa387c69a4f3ed,pedal,md,2
n2059a10b739aebb3--slur--stop--1,n2059a10b739aebb3--slur--stop--1,slur,stamp,n2059a10b739aebb3
n2059a10b739aebb3--staccato--1,,staccato,derive,n2059a10b739aebb3
ed887e4e5b36a6015,ed887e4e5b36a6015,pedal,md,1
e0e72c0af76069d82,e0e72c0af76069d82,pedal,md,1
eff245d1fc1ec8e13,eff245d1fc1ec8e13,pedal,md,2
eb16192cb7eec2351,eb16192cb7eec2351,pedal,md,2
na7cc27b7e69c34eb--slur--start--1,na7cc27b7e69c34eb--slur--start--1,slur,stamp,na7cc27b7e69c34eb
na7cc27b7e69c34eb--inverted-mordent--1,,inverted-mordent,derive,na7cc27b7e69c34eb
n937001668623c4ed--tuplet--start--1,n937001668623c4ed--tuplet--start--1,tuplet,stamp,n937001668623c4ed
n1552111fd5f4e418--tuplet--stop--1,n1552111fd5f4e418--tuplet--stop--1,tuplet,stamp,n1552111fd5f4e418
e62d23b6e2307b82b,e62d23b6e2307b82b,wedge,md,1
e324a41a1c9e83a79,e324a41a1c9e83a79,pedal,md,1
e7d6e8a258c1f9795,e7d6e8a258c1f9795,pedal,md,1
e6adf3fb3c3c074f0,e6adf3fb3c3c074f0,pedal,md,1
e0a4ddda4f8ceee3f,e0a4ddda4f8ceee3f,wedge,md,1
ed4579f460fac0961,ed4579f460fac0961,pedal,md,2
nabebb5dc78ba9b6c--slur--stop--1,nabebb5dc78ba9b6c--slur--stop--1,slur,stamp,nabebb5dc78ba9b6c
nabebb5dc78ba9b6c--staccato--1,,staccato,derive,nabebb5dc78ba9b6c
n198f682c75c7fdca--slur--start--1,n198f682c75c7fdca--slur--start--1,slur,stamp,n198f682c75c7fdca
n198f682c75c7fdca--strong-accent--1,,strong-accent,derive,n198f682c75c7fdca
n0b84c8e2cdcfe85a--staccato--1,,staccato,derive,n0b84c8e2cdcfe85a
n89e02d61d780263a--accent--1,,accent,derive,n89e02d61d780263a
n89e02d61d780263a--arpeggiate--1,n89e02d61d780263a--arpeggiate--1,arpeggiate,stamp,n89e02d61d780263a
n810087af774b736c--arpeggiate--1,n810087af774b736c--arpeggiate--1,arpeggiate,stamp,n810087af774b736c
n39b42028969e5146--arpeggiate--1,n39b42028969e5146--arpeggiate--1,arpeggiate,stamp,n39b42028969e5146
n919226807161ece0--arpeggiate--1,n919226807161ece0--arpeggiate--1,arpeggiate,stamp,n919226807161ece0
ed1fa5297124fb3d0,ed1fa5297124fb3d0,dynamics,md,1
ecbf629184170a99d,ecbf629184170a99d,pedal,md,2
na410abee53d5fe96--slur--stop--1,na410abee53d5fe96--slur--stop--1,slur,stamp,na410abee53d5fe96
na410abee53d5fe96--slur--start--2,na410abee53d5fe96--slur--start--2,slur,stamp,na410abee53d5fe96
e2d371d953fb25a7b,e2d371d953fb25a7b,pedal,md,2
n95fa16fd3a8e7e85--slur--stop--1,n95fa16fd3a8e7e85--slur--stop--1,slur,stamp,n95fa16fd3a8e7e85
n95fa16fd3a8e7e85--slur--start--2,n95fa16fd3a8e7e85--slur--start--2,slur,stamp,n95fa16fd3a8e7e85
nb3dca860322ddd5b--slur--start--1,nb3dca860322ddd5b--slur--start--1,slur,stamp,nb3dca860322ddd5b
nd631ae2435c6d697--slur--stop--1,nd631ae2435c6d697--slur--stop--1,slur,stamp,nd631ae2435c6d697
na18e21af82d5d0be--slur--start--1,na18e21af82d5d0be--slur--start--1,slur,stamp,na18e21af82d5d0be
neaf3925fc0c7331e--slur--stop--1,neaf3925fc0c7331e--slur--stop--1,slur,stamp,neaf3925fc0c7331e
e5f2a57cefd06592a,e5f2a57cefd06592a,dynamics,md,1
e3965e63b440d7aaf,e3965e63b440d7aaf,words,md,1
nfbaddba53535b77a--slur--start--1,nfbaddba53535b77a--slur--start--1,slur,stamp,nfbaddba53535b77a
n034981ac0a51a30d--slur--stop--1,n034981ac0a51a30d--slur--stop--1,slur,stamp,n034981ac0a51a30d
n819894c579a1fdeb--slur--start--1,n819894c579a1fdeb--slur--start--1,slur,stamp,n819894c579a1fdeb
n3343b40c0b4e0b5c--slur--stop--1,n3343b40c0b4e0b5c--slur--stop--1,slur,stamp,n3343b40c0b4e0b5c
n9dd343e9db9d4ec5--slur--start--1,n9dd343e9db9d4ec5--slur--start--1,slur,stamp,n9dd343e9db9d4ec5
n9dd343e9db9d4ec5--accent--1,,accent,derive,n9dd343e9db9d4ec5
n5b73c537291ff5a1--slur--stop--1,n5b73c537291ff5a1--slur--stop--1,slur,stamp,n5b73c537291ff5a1
ne4b5fddbe56af165--slur--start--1,ne4b5fddbe56af165--slur--start--1,slur,stamp,ne4b5fddbe56af165
ne4b5fddbe56af165--accent--1,,accent,derive,ne4b5fddbe56af165
n74574473ed34a477--slur--stop--1,n74574473ed34a477--slur--stop--1,slur,stamp,n74574473ed34a477
n3d8a26de508e38a1--slur--start--1,n3d8a26de508e38a1--slur--start--1,slur,stamp,n3d8a26de508e38a1
n3d8a26de508e38a1--accent--1,,accent,derive,n3d8a26de508e38a1
nd9aa04d5ef76890a--slur--stop--1,nd9aa04d5ef76890a--slur--stop--1,slur,stamp,nd9aa04d5ef76890a
n2e1b0f8bafdfc633--slur--start--1,n2e1b0f8bafdfc633--slur--start--1,slur,stamp,n2e1b0f8bafdfc633
n2e1b0f8bafdfc633--accent--1,,accent,derive,n2e1b0f8bafdfc633
nf1f86a00ebcc7f2a--slur--stop--1,nf1f86a00ebcc7f2a--slur--stop--1,slur,stamp,nf1f86a00ebcc7f2a
n72579ba58df9f4ff--slur--stop--1,n72579ba58df9f4ff--slur--stop--1,slur,stamp,n72579ba58df9f4ff
n72579ba58df9f4ff--staccato--1,,staccato,derive,n72579ba58df9f4ff
n74958e16f11c5445--slur--start--1,n74958e16f11c5445--slur--start--1,slur,stamp,n74958e16f11c5445
e6db0a04a17ef3b98,e6db0a04a17ef3b98,dynamics,md,1
e94955aa972679509,e94955aa972679509,dynamics,md,2
e1634f12b21467c7c,e1634f12b21467c7c,pedal,md,2
ea9c9360d7a63b667,ea9c9360d7a63b667,octave-shift,md,2
eda3055b05adfeb30,eda3055b05adfeb30,octave-shift,md,2
e0c6b10a28973a5e1,e0c6b10a28973a5e1,octave-shift,md,1
n52a9be2e4bfd163a--staccato--1,,staccato,derive,n52a9be2e4bfd163a
nd3d67300007dc8e8--staccato--1,,staccato,derive,nd3d67300007dc8e8
nf9da034ecf3724e9--staccato--1,,staccato,derive,nf9da034ecf3724e9
na662c002f14f9c12--tie--1,,tie,derive,na662c002f14f9c12
na662c002f14f9c12--tied--start--1,na662c002f14f9c12--tied--start--1,tied,stamp,na662c002f14f9c12
na662c002f14f9c12--slur--start--1,na662c002f14f9c12--slur--start--1,slur,stamp,na662c002f14f9c12
n35ff924a9554fd9c--tie--1,,tie,derive,n35ff924a9554fd9c
n35ff924a9554fd9c--tied--start--1,n35ff924a9554fd9c--tied--start--1,tied,stamp,n35ff924a9554fd9c
n231af7164dc4b4db--tie--1,,tie,derive,n231af7164dc4b4db
n231af7164dc4b4db--tied--start--1,n231af7164dc4b4db--tied--start--1,tied,stamp,n231af7164dc4b4db
n2ab1b077f3be546e--staccato--1,,staccato,derive,n2ab1b077f3be546e
n114d30a4fc3eb411--staccato--1,,staccato,derive,n114d30a4fc3eb411
n191e5f2ce1e07574--staccato--1,,staccato,derive,n191e5f2ce1e07574
n07e95a6f4aba1f2b--tie--1,,tie,derive,n07e95a6f4aba1f2b
n07e95a6f4aba1f2b--tied--stop--1,n07e95a6f4aba1f2b--tied--stop--1,tied,stamp,n07e95a6f4aba1f2b
need5575f2abc0dd7--tie--1,,tie,derive,need5575f2abc0dd7
need5575f2abc0dd7--tied--stop--1,need5575f2abc0dd7--tied--stop--1,tied,stamp,need5575f2abc0dd7
n331fecfe81441010--tie--1,,tie,derive,n331fecfe81441010
n331fecfe81441010--tied--stop--1,n331fecfe81441010--tied--stop--1,tied,stamp,n331fecfe81441010
ndc16dcbfc493b78d--slur--stop--1,ndc16dcbfc493b78d--slur--stop--1,slur,stamp,ndc16dcbfc493b78d
nfa7f1b7674d2e611--accent--1,,accent,derive,nfa7f1b7674d2e611
n248f672f19bb8c14--slur--start--1,n248f672f19bb8c14--slur--start--1,slur,stamp,n248f672f19bb8c14
n248f672f19bb8c14--slur--start--2,n248f672f19bb8c14--slur--start--2,slur,stamp,n248f672f19bb8c14
nb9d6e9a6c283226f--slur--stop--1,nb9d6e9a6c283226f--slur--stop--1,slur,stamp,nb9d6e9a6c283226f
nb9d6e9a6c283226f--slur--stop--2,nb9d6e9a6c283226f--slur--stop--2,slur,stamp,nb9d6e9a6c283226f
n23b5f6ab0d881fcd--slur--stop--1,n23b5f6ab0d881fcd--slur--stop--1,slur,stamp,n23b5f6ab0d881fcd
e377e3d5c2461bd31,e377e3d5c2461bd31,octave-shift,md,1
na01f25be94d368c6--slur--start--1,na01f25be94d368c6--slur--start--1,slur,stamp,na01f25be94d368c6
nce725b730901bdd9--slur--stop--1,nce725b730901bdd9--slur--stop--1,slur,stamp,nce725b730901bdd9
n5e0ad102fdf15da2--staccato--1,,staccato,derive,n5e0ad102fdf15da2
n89cf99b7691ac3c1--slur--start--1,n89cf99b7691ac3c1--slur--start--1,slur,stamp,n89cf99b7691ac3c1
na7bddd37caf99d3d--slur--stop--1,na7bddd37caf99d3d--slur--stop--1,slur,stamp,na7bddd37caf99d3d
n7662d66a9e22a628--staccato--1,,staccato,derive,n7662d66a9e22a628
ndd99988aac14cec8--slur--start--1,ndd99988aac14cec8--slur--start--1,slur,stamp,ndd99988aac14cec8
n5e2a6d9fe1164cfc--slur--stop--1,n5e2a6d9fe1164cfc--slur--stop--1,slur,stamp,n5e2a6d9fe1164cfc
ef89ae9ae03fa8a31,ef89ae9ae03fa8a31,words,md,1
e7bd05981f81d4ecd,e7bd05981f81d4ecd,dynamics,md,1
ed17a6452431ffc69,ed17a6452431ffc69,pedal,md,1
ed4077dc22865b4db,ed4077dc22865b4db,pedal,md,1
ea5be6a6db5e908ad,ea5be6a6db5e908ad,pedal,md,1
e40016fff579f3386,e40016fff579f3386,pedal,md,2
nff6e35c4b757f9e4--slur--start--1,nff6e35c4b757f9e4--slur--start--1,slur,stamp,nff6e35c4b757f9e4
n98a78ec71300a25f--slur--stop--1,n98a78ec71300a25f--slur--stop--1,slur,stamp,n98a78ec71300a25f
n2eff3e3ff782bc5f--staccato--1,,staccato,derive,n2eff3e3ff782bc5f
nb55391db782cdabd--slur--start--1,nb55391db782cdabd--slur--start--1,slur,stamp,nb55391db782cdabd
nb0017bceeaace5c5--slur--stop--1,nb0017bceeaace5c5--slur--stop--1,slur,stamp,nb0017bceeaace5c5
nb1c8e71639407ab7--staccato--1,,staccato,derive,nb1c8e71639407ab7
na664d214ec0ce6f6--slur--start--1,na664d214ec0ce6f6--slur--start--1,slur,stamp,na664d214ec0ce6f6
nda6f4edaca73f771--slur--stop--1,nda6f4edaca73f771--slur--stop--1,slur,stamp,nda6f4edaca73f771
e9f5aa4a580a497ba,e9f5aa4a580a497ba,pedal,md,1
e26f09927cf4f97aa,e26f09927cf4f97aa,pedal,md,1
e224d72db21d3de54,e224d72db21d3de54,pedal,md,2
e71cca8e9a58fd977,e71cca8e9a58fd977,pedal,md,2
n9757b1e793fd8ef9--slur--start--1,n9757b1e793fd8ef9--slur--start--1,slur,stamp,n9757b1e793fd8ef9
nd68dbabb24ed4d1c--staccato--1,,staccato,derive,nd68dbabb24ed4d1c
nb6e878169b769a1a--slur--start--1,nb6e878169b769a1a--slur--start--1,slur,stamp,nb6e878169b769a1a
n2f99861c65972452--slur--stop--1,n2f99861c65972452--slur--stop--1,slur,stamp,n2f99861c65972452
n39fff6deb5574ffe--staccato--1,,staccato,derive,n39fff6deb5574ffe
n350a86fa747a025a--slur--start--1,n350a86fa747a025a--slur--start--1,slur,stamp,n350a86fa747a025a
n30d2d765df9a6cb7--slur--stop--1,n30d2d765df9a6cb7--slur--stop--1,slur,stamp,n30d2d765df9a6cb7
e7ae349aabb255fd1,e7ae349aabb255fd1,pedal,md,1
e6fa3866b716e749c,e6fa3866b716e749c,pedal,md,1
ec177c6b8458fab6a,ec177c6b8458fab6a,pedal,md,1
e253593ceb08603a5,e253593ceb08603a5,pedal,md,2
na883fda12991d9cb--slur--stop--1,na883fda12991d9cb--slur--stop--1,slur,stamp,na883fda12991d9cb
nb2768e5a75ffc8fd--staccato--1,,staccato,derive,nb2768e5a75ffc8fd
n01d931e8e1a83fca--slur--start--1,n01d931e8e1a83fca--slur--start--1,slur,stamp,n01d931e8e1a83fca
n5f9a6753ac1aeeac--slur--stop--1,n5f9a6753ac1aeeac--slur--stop--1,slur,stamp,n5f9a6753ac1aeeac
n5c053c9b84380984--staccato--1,,staccato,derive,n5c053c9b84380984
n4bd89e499eb1e316--slur--start--1,n4bd89e499eb1e316--slur--start--1,slur,stamp,n4bd89e499eb1e316
nf720e09312ed63e4--slur--stop--1,nf720e09312ed63e4--slur--stop--1,slur,stamp,nf720e09312ed63e4
ee4db844175521811,ee4db844175521811,pedal,md,1
e81260eec6cf97363,e81260eec6cf97363,pedal,md,1
e851fd21b1e214223,e851fd21b1e214223,pedal,md,1
e18c20924f5e1f98b,e18c20924f5e1f98b,pedal,md,2
n06445c525105d28e--slur--start--1,n06445c525105d28e--slur--start--1,slur,stamp,n06445c525105d28e
n4020926a231a8668--slur--stop--1,n4020926a231a8668--slur--stop--1,slur,stamp,n4020926a231a8668
n7714b355eaf36bd6--staccato--1,,staccato,derive,n7714b355eaf36bd6
n49b19c9ffc125183--slur--start--1,n49b19c9ffc125183--slur--start--1,slur,stamp,n49b19c9ffc125183
n547fcd993b65eec7--slur--stop--1,n547fcd993b65eec7--slur--stop--1,slur,stamp,n547fcd993b65eec7
n8713d4d4fac3d6e6--staccato--1,,staccato,derive,n8713d4d4fac3d6e6
nc9475d08e9f198c5--slur--start--1,nc9475d08e9f198c5--slur--start--1,slur,stamp,nc9475d08e9f198c5
n1a1ad8562cce5449--slur--stop--1,n1a1ad8562cce5449--slur--stop--1,slur,stamp,n1a1ad8562cce5449
ef3a5e9b5a121e16e,ef3a5e9b5a121e16e,pedal,md,1
e0b805b29dbc67b66,e0b805b29dbc67b66,pedal,md,2
ed04fcf2b9ea5485c,ed04fcf2b9ea5485c,pedal,md,2
e88207e2d8b24ec9c,e88207e2d8b24ec9c,pedal,md,2
n248a16a922dffe45--slur--start--1,n248a16a922dffe45--slur--start--1,slur,stamp,n248a16a922dffe45
n636f04a3fb6e0e8b--slur--stop--1,n636f04a3fb6e0e8b--slur--stop--1,slur,stamp,n636f04a3fb6e0e8b
n55edc8d9c493ae1d--staccato--1,,staccato,derive,n55edc8d9c493ae1d
n12e6dce4ab6702d1--slur--start--1,n12e6dce4ab6702d1--slur--start--1,slur,stamp,n12e6dce4ab6702d1
n1059853a07e102b1--slur--stop--1,n1059853a07e102b1--slur--stop--1,slur,stamp,n1059853a07e102b1
n94305ad38013b551--staccato--1,,staccato,derive,n94305ad38013b551
n0bf8373d88dd06d7--slur--start--1,n0bf8373d88dd06d7--slur--start--1,slur,stamp,n0bf8373d88dd06d7
n7f375ebaa7d30a9a--slur--stop--1,n7f375ebaa7d30a9a--slur--stop--1,slur,stamp,n7f375ebaa7d30a9a
ef85a434b0c6a7a8a,ef85a434b0c6a7a8a,pedal,md,1
ef0b659c7a2acf8f6,ef0b659c7a2acf8f6,pedal,md,1
efe3809dcaedf0d86,efe3809dcaedf0d86,pedal,md,2
e799f510edb279ad1,e799f510edb279ad1,pedal,md,2
n07fbd362650bb9a2--slur--start--1,n07fbd362650bb9a2--slur--start--1,slur,stamp,n07fbd362650bb9a2
n793ac77532660e4b--staccato--1,,staccato,derive,n793ac77532660e4b
n494217572bd5bb4c--slur--start--1,n494217572bd5bb4c--slur--start--1,slur,stamp,n494217572bd5bb4c
n19c3b99c49836a5a--slur--stop--1,n19c3b99c49836a5a--slur--stop--1,slur,stamp,n19c3b99c49836a5a
n5bc61a2398ed2b8b--staccato--1,,staccato,derive,n5bc61a2398ed2b8b
n054dbfb200c70133--slur--start--1,n054dbfb200c70133--slur--start--1,slur,stamp,n054dbfb200c70133
n9599f482dcbbe187--slur--stop--1,n9599f482dcbbe187--slur--stop--1,slur,stamp,n9599f482dcbbe187
ef35e92bbbdb60328,ef35e92bbbdb60328,pedal,md,2
ed6d7959bd177364c,ed6d7959bd177364c,pedal,md,2
e5d4a9d9b200d518a,e5d4a9d9b200d518a,pedal,md,2
ea7a7b8a8f2117cb9,ea7a7b8a8f2117cb9,pedal,md,2
nacee44d5d485c39e--slur--stop--1,nacee44d5d485c39e--slur--stop--1,slur,stamp,nacee44d5d485c39e
n801b07d991610ec8--staccato--1,,staccato,derive,n801b07d991610ec8
e1096c02c14bbbaa3,e1096c02c14bbbaa3,pedal,md,1
e27336d8f4ecb3516,e27336d8f4ecb3516,pedal,md,2
nebd331501eab9d8e--slur--start--1,nebd331501eab9d8e--slur--start--1,slur,stamp,nebd331501eab9d8e
n4cf335408895b68e--slur--stop--1,n4cf335408895b68e--slur--stop--1,slur,stamp,n4cf335408895b68e
nf98d54c168218199--strong-accent--1,,strong-accent,derive,nf98d54c168218199
nc8b2cad88fa59643--staccato--1,,staccato,derive,nc8b2cad88fa59643
nace014b6babeb85c--strong-accent--1,,strong-accent,derive,nace014b6babeb85c
nf094dd5387627d20--staccato--1,,staccato,derive,nf094dd5387627d20
n40dde2fb6ce1a564--staccato--1,,staccato,derive,n40dde2fb6ce1a564
e2636049cc98f2834,e2636049cc98f2834,wedge,md,1
e55d4feda4aedf670,e55d4feda4aedf670,pedal,md,1
eb3d218ce40e291ce,eb3d218ce40e291ce,wedge,md,1
e2b606b93260c81d7,e2b606b93260c81d7,pedal,md,2
e096e14fbadd03873,e096e14fbadd03873,pedal,md,2
e9865eb29e7eae110,e9865eb29e7eae110,pedal,md,2
n1cbb694ad6013885--slur--start--1,n1cbb694ad6013885--slur--start--1,slur,stamp,n1cbb694ad6013885
n0ae5103502049ab1--slur--stop--1,n0ae5103502049ab1--slur--stop--1,slur,stamp,n0ae5103502049ab1
n5ead1645f9ddd9aa--strong-accent--1,,strong-accent,derive,n5ead1645f9ddd9aa
n4b4de90579cea6ae--staccato--1,,staccato,derive,n4b4de90579cea6ae
n45216e6c13aa2b6c--strong-accent--1,,strong-accent,derive,n45216e6c13aa2b6c
n2aa468ca941f7acf--staccato--1,,staccato,derive,n2aa468ca941f7acf
nf0dd9dcfa372e172--staccato--1,,staccato,derive,nf0dd9dcfa372e172
e19fe55f1930669ef,e19fe55f1930669ef,wedge,md,1
efab6f4cc52c46b1d,efab6f4cc52c46b1d,pedal,md,1
eeaac478922f5c4e0,eeaac478922f5c4e0,wedge,md,1
e5c37bdc62c4f6b36,e5c37bdc62c4f6b36,pedal,md,2
e126ebc8b2ba19d24,e126ebc8b2ba19d24,pedal,md,2
n71efbdb463373764--slur--start--1,n71efbdb463373764--slur--start--1,slur,stamp,n71efbdb463373764
nd2005ecb00e180ce--strong-accent--1,,strong-accent,derive,nd2005ecb00e180ce
nd9bf14a24873628d--staccato--1,,staccato,derive,nd9bf14a24873628d
n22ec3738fd91a951--slur--start--1,n22ec3738fd91a951--slur--start--1,slur,stamp,n22ec3738fd91a951
n22ec3738fd91a951--strong-accent--1,,strong-accent,derive,n22ec3738fd91a951
